name,category,price,weight,paid_disposal,free_disposal,technical_name
landline phone,electronics,9.99,0.73,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation",Mini Speed Dial Telephone Corded Telephone Extension Landline Phone with Incoming Call Display for Home Office
speaker,electronics,50.74,1.28,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Zamkol Bluetooth Speaker 30W Waterproof Bluetooth Speakers Portable Wireless Loud Stereo Sound & Enhanced X-Bass Speaker Bluetooth 5.0, Built-in Mic, IPX6 for Home Party, Shower, Outdoor, Travel"
speaker,electronics,31.27,1.68,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Waterproof Bluetooth Speakers, SCIJOY Portable Wireless Speaker with Distortion-Free High Volume, Bluetooth 4.2 Wireless Stereo Pairing, Built-in Mic and IPX6 Waterproof for Pool and Party Use - Black"
speaker,electronics,30.81,1.06,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation",Zamkol Bluetooth Speakers Portable Wireless-Purple
speaker,electronics,19.99,0.6,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Tapping & Shaking Bluetooth Speakers, VAKO RockSound Portable Wireless Speaker with Flashing Lights, IPX5 Waterproof, Bluetooth 5.0, 100ft Wireless Range, for Travel, Camping, Shower, Party & Outdoors"
speaker,electronics,36.66,3.1,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Portable Bluetooth Speakers V5.0, Waterproof Wireless Home Party Speaker, 25W Rich Bass Impressive Sound, 15 Hrs Playtime & Wireless Stereo Pairing, Built-in Mic, Durable for Indoor, Outdoor - White"
speaker,electronics,33.72,0.88,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Bluetooth Speakers Portable Wireless Speakers with 30H Playtime, Loud Stereo Sound, Rich Bass, AUX Line, Built-in Mic 66 ft Bluetooth Range, IPX7 Waterproof for bicycle, Camping, Beach"
speaker,electronics,412.04,17.4,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Marshall Woburn Bluetooth Speaker, Cream (4090971)"
speaker,electronics,77.99,0.64,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black"
speaker,electronics,250,13,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation",Aiwa Exos-9 Portable Bluetooth Speaker
speaker,electronics,27.55,0.41,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation",JBL GO2 Waterproof Ultra Portable Bluetooth Speaker - Black
speaker,electronics,36.51,2.9,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Portable IPX7 Waterproof Bluetooth Speakers, 40-Hour Playtime Wireless Outdoor Speaker, 25W Rich Bass Impressive Sound, Stereo Pairing, Built-in Mic, 100ft Bluetooth, LED Lights, Valentines Gift"
speaker,electronics,37.97,2.3,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","POWERADD Musicfly II Bluetooth Speakers, 36W Portable Wireless Bluetooth Speaker IPX7 Waterproof/Enhanced Bass/ 24H Playtime/Built-in Mic for iPhone, Samsung and More (Blue)"
speaker,electronics,17.81,0.67,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Zosam Portable Bluetooth Speaker, IPX6 Waterproof Wireless Speaker with 10W HD Stereo Sound, Rich Bass, 10H Playtime, Built-in Mic and AUX/SD Input for Shower, Pool, Outdoor, Travel"
